customer_id,customer_name,segment,market_id,active_years
CUST-GB-000338,Univ.Prof. Walter Etzold,Consumer,2,"[2022, 2023]"
CUST-GB-000339,Prof. Alexej Werner MBA.,Government,2,[2022]
CUST-GB-000340,Lorraine Metcalfe,Consumer,2,"[2022, 2023]"
CUST-GB-000341,Mrs Molly Fletcher,Consumer,2,[2022]
CUST-GB-000342,Gianfrancesco Cipolla,Consumer,2,"[2023, 2024]"
CUST-GB-000343,Maurizio Textor,Consumer,2,"[2023, 2024]"
CUST-GB-000344,Gerald Taylor,Corporate,2,"[2022, 2023]"
CUST-GB-000345,Mitchell Hayward,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000346,Johan Weitzel-Schleich,Government,2,"[2022, 2023]"
CUST-GB-000347,Giuseppina Tschentscher-Spieß,Consumer,2,"[2022, 2023]"
CUST-GB-000348,Dr Timothy Wood,Consumer,2,"[2022, 2023]"
CUST-GB-000349,Dolores Abate,Consumer,2,[2022]
CUST-GB-000350,Giovanna Argan,Corporate,2,"[2022, 2023]"
CUST-GB-000351,Liam Schwarz,Consumer,2,[2022]
CUST-GB-000352,Connor Walsh,Consumer,2,"[2022, 2023]"
CUST-GB-000353,Wayne Graham,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000354,Gemma Hughes-Wilkinson,Corporate,2,"[2023, 2024]"
CUST-GB-000355,Clelia Colletti,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000356,Univ.Prof. Marta Hornich,Consumer,2,[2022]
CUST-GB-000357,Kuno Eimer B.Eng.,Corporate,2,"[2022, 2023]"
CUST-GB-000358,Kay-Uwe Hethur B.Eng.,Consumer,2,"[2022, 2023]"
CUST-GB-000359,Shannon Bradley-Kennedy,Consumer,2,"[2023, 2024]"
CUST-GB-000360,Sigrid Paul,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000361,Dr. Ina Hörl,Corporate,2,"[2023, 2024]"
CUST-GB-000362,Daria Pertini,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000363,Fabrizia Fornaciari,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000364,Megan Watson,Consumer,2,[2022]
CUST-GB-000365,Calvin Fercher,Consumer,2,[2022]
CUST-GB-000366,Nicole Lewis,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000367,Nathan Wright-Taylor,Consumer,2,"[2022, 2023]"
CUST-GB-000368,Holly Walker,Consumer,2,"[2022, 2023]"
CUST-GB-000369,Alexa Gutmann,Government,2,[2022]
CUST-GB-000370,Jay Baker,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000371,Roman Feichter,Consumer,2,"[2022, 2023]"
CUST-GB-000372,Frau Mathilda Bruckner,Corporate,2,"[2023, 2024]"
CUST-GB-000373,Prof. Edelbert Huhn MBA.,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000374,Dr. Woldemar Henck,Consumer,2,"[2022, 2023]"
CUST-GB-000375,Gioele Morricone-Pastine,Consumer,2,"[2023, 2024]"
CUST-GB-000376,Dr. Theo Hutterer,Corporate,2,"[2022, 2023]"
CUST-GB-000377,Ing. Severin Grundner,Consumer,2,"[2022, 2023]"
CUST-GB-000378,Timo Schmidt B.A.,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000379,Nina Dallara,Consumer,2,[2022]
CUST-GB-000380,Dr Stewart Brown,Consumer,2,"[2022, 2023]"
CUST-GB-000381,Stacey Dixon,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000382,Hans-J. Hertrampf,Consumer,2,"[2022, 2023]"
CUST-GB-000383,Irmtrud Kraus,Consumer,2,"[2023, 2024]"
CUST-GB-000384,Evi Wieloch,Consumer,2,[2022]
CUST-GB-000385,Beata Lindner,Consumer,2,"[2022, 2023]"
CUST-GB-000386,Georgios Thies,Corporate,2,"[2023, 2024]"
CUST-GB-000387,Ing. Susana Rädel MBA.,Consumer,2,"[2022, 2023]"
CUST-GB-000388,Serafina Forza-Condoleo,Consumer,2,"[2023, 2024]"
CUST-GB-000389,Univ.Prof. Friedrich Jopich,Corporate,2,"[2023, 2024]"
CUST-GB-000390,Lora Gmeiner,Corporate,2,"[2022, 2023]"
CUST-GB-000391,Magrit Ullmann,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000392,Hertha Weimer B.Sc.,Consumer,2,"[2022, 2023]"
CUST-GB-000393,Sig. Orlando Borgia,Corporate,2,[2022]
CUST-GB-000394,Julia Jones,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000395,Dr. Brigitta Bohlander B.A.,Consumer,2,"[2022, 2023]"
CUST-GB-000396,Bruno Steinböck-Lechner,Corporate,2,"[2022, 2023]"
CUST-GB-000397,Joseph Taylor,Consumer,2,[2022]
CUST-GB-000398,Slawomir Stroh,Consumer,2,"[2022, 2023]"
CUST-GB-000399,Alessandro Gabbana,Corporate,2,"[2023, 2024]"
CUST-GB-000400,Nikita Santner,Consumer,2,"[2022, 2023]"
CUST-GB-000401,Swen Hoffmann,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000402,Sig. Manuel Bellucci,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000403,Natalia Haider,Corporate,2,"[2022, 2023]"
CUST-GB-000404,Dr. Silvester Faust,Consumer,2,[2022]
CUST-GB-000405,Ninetta Caironi,Government,2,[2022]
CUST-GB-000406,Nick Schuh,Corporate,2,"[2022, 2023]"
CUST-GB-000407,Dipl.-Ing. Benjamin Etzold,Corporate,2,"[2022, 2023]"
CUST-GB-000408,Theo Stummer,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000409,Kreszentia Weihmann,Corporate,2,"[2023, 2024]"
CUST-GB-000410,Alexander Leonhartsberger,Consumer,2,[2022]
CUST-GB-000411,Sandra Busoni,Government,2,"[2023, 2024]"
CUST-GB-000412,Franziska Koppensteiner,Corporate,2,"[2023, 2024]"
CUST-GB-000413,Melisa Haider,Corporate,2,"[2022, 2023]"
CUST-GB-000414,Patrick Harrison,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000415,Michelangelo Pisani,Consumer,2,[2022]
CUST-GB-000416,Torquato Modigliani,Government,2,[2022]
CUST-GB-000417,Domenico Valguarnera,Corporate,2,"[2022, 2023]"
CUST-GB-000418,Anton Röhricht-Zänker,Corporate,2,"[2023, 2024]"
CUST-GB-000419,Katherine Adams,Consumer,2,[2022]
CUST-GB-000420,Cheryl Parker,Consumer,2,"[2023, 2024]"
CUST-GB-000421,Dr. Sophia Prager,Corporate,2,"[2022, 2023]"
CUST-GB-000422,Amanda Cianciolo,Consumer,2,"[2022, 2023]"
CUST-GB-000423,Anne Söding-Mosemann,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000424,Deborah Duffy,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000425,Dr Lewis King,Corporate,2,"[2022, 2023]"
CUST-GB-000426,Dursun Wende,Consumer,2,"[2022, 2023]"
CUST-GB-000427,Dott. Donatella Taccola,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000428,Ms Elaine Daly,Consumer,2,"[2023, 2024]"
CUST-GB-000429,Dott. Antonietta Spallanzani,Consumer,2,[2022]
CUST-GB-000430,Levi Schantl,Consumer,2,[2022]
CUST-GB-000431,Patrik Reicher-Hübner,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000432,Univ.Prof. Hertha Jacobi Jäckel,Consumer,2,"[2022, 2023]"
CUST-GB-000433,Hugo Riepl,Corporate,2,[2022]
CUST-GB-000434,Maurice Horton,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000435,Augusto Pennetta,Corporate,2,"[2023, 2024]"
CUST-GB-000436,Gianna Tutino,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000437,Sandor Blümel,Consumer,2,"[2023, 2024]"
CUST-GB-000438,Dr. Alf Hermighausen MBA.,Consumer,2,"[2023, 2024]"
CUST-GB-000439,Jodie Norman,Consumer,2,"[2022, 2023]"
CUST-GB-000440,Lucio Cutuli,Corporate,2,[2022]
CUST-GB-000441,Albrecht Koch II,Government,2,[2022]
CUST-GB-000442,Ellie Cross,Consumer,2,"[2023, 2024]"
CUST-GB-000443,Jeffrey Simmons,Government,2,[2022]
CUST-GB-000444,Patrick Barrett,Consumer,2,[2022]
CUST-GB-000445,Viktoria Dallinger,Consumer,2,[2022]
CUST-GB-000446,Hedy Junck B.Sc.,Consumer,2,[2022]
CUST-GB-000447,Dr. Elona Reif,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000448,Beatrice Brenna,Consumer,2,"[2023, 2024]"
CUST-GB-000449,Bianca Segebahn,Consumer,2,"[2023, 2024]"
CUST-GB-000450,Pascale Müller,Government,2,"[2022, 2023, 2024]"
CUST-GB-000451,Amleto Franzese,Consumer,2,"[2022, 2023]"
CUST-GB-000452,Dr Tom Griffiths,Consumer,2,"[2022, 2023]"
CUST-GB-000453,Oskar Friedl-Gosch,Corporate,2,"[2023, 2024]"
CUST-GB-000454,Christopher Webster-Waters,Consumer,2,[2022]
CUST-GB-000455,Darius Brenner,Government,2,"[2023, 2024]"
CUST-GB-000456,Lucrezia Guicciardini,Consumer,2,"[2022, 2023]"
CUST-GB-000457,Hans-H. Tröst-Putz,Corporate,2,"[2022, 2023]"
CUST-GB-000458,Univ.Prof. Henrik Cichorius B.Eng.,Consumer,2,"[2022, 2023]"
CUST-GB-000459,Hans-Walter Junken,Corporate,2,[2022]
CUST-GB-000460,Markus Schneeberger,Consumer,2,"[2023, 2024]"
CUST-GB-000461,Hans-Ulrich Baum,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000462,Leopoldo Parini,Corporate,2,"[2022, 2023]"
CUST-GB-000463,Raffaela Hutterer,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000464,Sibille Scholl,Consumer,2,[2022]
CUST-GB-000465,Gianluigi Broschi,Consumer,2,"[2023, 2024]"
CUST-GB-000466,Ms Naomi Smith,Government,2,[2022]
CUST-GB-000467,Donatella Pininfarina,Consumer,2,"[2022, 2023]"
CUST-GB-000468,Dr. Helmut Fritsch B.A.,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000469,Angela Smith,Consumer,2,[2022]
CUST-GB-000470,Camilla Wieloch,Consumer,2,[2022]
CUST-GB-000471,Toni Zacco,Consumer,2,"[2023, 2024]"
CUST-GB-000472,Leslie Martin-Pugh,Consumer,2,[2022]
CUST-GB-000473,Matilda Badoer,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000474,Azeglio Ceschi,Consumer,2,"[2023, 2024]"
CUST-GB-000475,Herr Natan Gratz,Corporate,2,"[2022, 2023]"
CUST-GB-000476,Miss Bethan Wheeler,Consumer,2,"[2023, 2024]"
CUST-GB-000477,Beate Knappe,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000478,Armin Obermüller,Consumer,2,"[2022, 2023]"
CUST-GB-000479,Dipl.-Ing. Benjamin Galler,Consumer,2,"[2023, 2024]"
CUST-GB-000480,Timothy Bennett,Corporate,2,"[2022, 2023]"
CUST-GB-000481,Dr Rhys Turner,Consumer,2,"[2022, 2023]"
CUST-GB-000482,Berenice Ottino,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000483,Federico Morellato,Government,2,"[2023, 2024]"
CUST-GB-000484,Wendy Watson,Consumer,2,[2022]
CUST-GB-000485,Gundel Hein B.Eng.,Consumer,2,[2022]
CUST-GB-000486,Alberico Sobrero,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000487,Mr Ben Hart,Government,2,"[2022, 2023, 2024]"
CUST-GB-000488,Gerard Bowen,Corporate,2,"[2022, 2023]"
CUST-GB-000489,Mr Gordon Marshall,Consumer,2,"[2022, 2023]"
CUST-GB-000490,Prof. Mariana Strauß,Corporate,2,"[2022, 2023]"
CUST-GB-000491,Valentina Merisi,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000492,Anabella Bichler,Consumer,2,"[2022, 2023]"
CUST-GB-000493,Isabell Kensy,Consumer,2,"[2023, 2024]"
CUST-GB-000494,Alan Vogler,Consumer,2,"[2023, 2024]"
CUST-GB-000495,Francesca Gregory,Corporate,2,"[2022, 2023]"
CUST-GB-000496,Allegra Muti,Government,2,[2022]
CUST-GB-000497,Klara Bonbach,Corporate,2,"[2022, 2023]"
CUST-GB-000498,Melanie Morgan,Government,2,"[2022, 2023]"
CUST-GB-000499,Piermaria Nievo,Consumer,2,"[2023, 2024]"
CUST-GB-000500,Lino Stummer-Guggenberger,Government,2,"[2022, 2023]"
CUST-GB-000501,Sig.ra Lara Campanella,Consumer,2,"[2023, 2024]"
CUST-GB-000502,Robin White,Government,2,"[2022, 2023, 2024]"
CUST-GB-000503,Dipl.-Ing. Aleksander Reuter MBA.,Consumer,2,[2022]
CUST-GB-000504,Sig.ra Giada Versace,Consumer,2,"[2022, 2023]"
CUST-GB-000505,Dr. Heinrich Holzer,Consumer,2,"[2022, 2023]"
CUST-GB-000506,Rachael Johnson,Consumer,2,"[2023, 2024]"
CUST-GB-000507,Sandra Stephens,Corporate,2,"[2022, 2023]"
CUST-GB-000508,Petar Lehmann,Corporate,2,"[2023, 2024]"
CUST-GB-000509,Ahmed Schüler,Consumer,2,"[2023, 2024]"
CUST-GB-000510,Justine Boucsein,Consumer,2,"[2022, 2023]"
CUST-GB-000511,Mr Scott Ball,Consumer,2,[2022]
CUST-GB-000512,Markus Köll,Government,2,"[2023, 2024]"
CUST-GB-000513,Paula Seiler,Consumer,2,"[2022, 2023]"
CUST-GB-000514,Adam Rogner,Consumer,2,"[2023, 2024]"
CUST-GB-000515,Angelo Petrucelli-Zaguri,Consumer,2,[2022]
CUST-GB-000516,Dr. Ingbert Preiß,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000517,Sahra Biedermann,Consumer,2,[2022]
CUST-GB-000518,Adam Amon,Government,2,"[2023, 2024]"
CUST-GB-000519,Robin Meister-Kade,Consumer,2,"[2022, 2023]"
CUST-GB-000520,Carol Griffiths,Consumer,2,[2022]
CUST-GB-000521,Anita Jilani-Interminelli,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000522,Matteo Panicucci,Consumer,2,"[2022, 2023]"
CUST-GB-000523,Dr. Aurelia Stiffel,Consumer,2,[2022]
CUST-GB-000524,Bartolomeo Volta,Consumer,2,[2022]
CUST-GB-000525,Richard Wesack,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000526,Declan Walker-Davies,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000527,Univ.Prof. Lilian Staude,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000528,Marco Pilz,Consumer,2,[2022]
CUST-GB-000529,Janet Ross,Government,2,"[2022, 2023, 2024]"
CUST-GB-000530,Giuseppina Chindamo,Consumer,2,"[2023, 2024]"
CUST-GB-000531,Hugo Botta,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000532,Dr Geoffrey Steele,Government,2,"[2022, 2023, 2024]"
CUST-GB-000533,Brenda Martin,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000534,Anita Balbi,Corporate,2,[2022]
CUST-GB-000535,Patrik Doppler,Corporate,2,"[2023, 2024]"
CUST-GB-000536,Mr Elliott West,Consumer,2,[2022]
CUST-GB-000537,Dr. Aleksandra Kapeller,Consumer,2,[2022]
CUST-GB-000538,Belinda Barkholz MBA.,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000539,Dott. Stella Trussardi,Consumer,2,"[2022, 2023]"
CUST-GB-000540,Katie Roberts,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000541,Sig.ra Luciana Marsili,Corporate,2,[2022]
CUST-GB-000542,Nicholas Green,Consumer,2,"[2023, 2024]"
CUST-GB-000543,Camillo Zito,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000544,Arnulfo Frescobaldi,Consumer,2,"[2022, 2023]"
CUST-GB-000545,Cynthia Tröst-Gude,Government,2,"[2022, 2023, 2024]"
CUST-GB-000546,Ajna Streicher-Kopp,Government,2,"[2023, 2024]"
CUST-GB-000547,Kayleigh Parkes,Consumer,2,"[2022, 2023]"
CUST-GB-000548,Angela Dale,Consumer,2,[2022]
CUST-GB-000549,Mr Vincent Morris,Consumer,2,"[2022, 2023]"
CUST-GB-000550,Georgina Parkin-Dyer,Consumer,2,"[2022, 2023]"
CUST-GB-000551,Sylvia Lewis,Corporate,2,"[2022, 2023]"
CUST-GB-000552,Lucia Mimun,Consumer,2,"[2022, 2023]"
CUST-GB-000553,Malcolm Nicholls,Corporate,2,"[2023, 2024]"
CUST-GB-000554,Nigel Barnes,Government,2,"[2022, 2023]"
CUST-GB-000555,Lisa Gangemi,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000556,Joan Adams,Corporate,2,[2022]
CUST-GB-000557,Leon Moser,Consumer,2,"[2022, 2023]"
CUST-GB-000558,Veronika Steinberg,Consumer,2,"[2022, 2023]"
CUST-GB-000559,Nino Deutschmann,Corporate,2,[2022]
CUST-GB-000560,Anna-Lena Rosemann,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000561,Ellie Smith,Consumer,2,[2022]
CUST-GB-000562,Alexandar Schwaighofer,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000563,Benedict Rabl,Consumer,2,[2022]
CUST-GB-000564,Pasqual Serao,Corporate,2,[2022]
CUST-GB-000565,Dipl.-Ing. Rene Vollbrecht B.Sc.,Consumer,2,"[2022, 2023]"
CUST-GB-000566,Arthur Adam-Schmidt,Consumer,2,[2022]
CUST-GB-000567,Girolamo Ossani,Government,2,"[2022, 2023]"
CUST-GB-000568,Amanda Graf,Corporate,2,[2022]
CUST-GB-000569,Glen Morgan,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000570,Dr Terry Kelly,Corporate,2,[2022]
CUST-GB-000571,Wolfhard Biggen,Corporate,2,"[2022, 2023]"
CUST-GB-000572,Glen Taylor-James,Government,2,"[2022, 2023, 2024]"
CUST-GB-000573,Julius Pröll,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000574,Dr Sam Begum,Corporate,2,"[2022, 2023]"
CUST-GB-000575,Dott. Sonia Agostini,Consumer,2,[2022]
CUST-GB-000576,Jana Aichinger-Froschauer,Corporate,2,"[2022, 2023]"
CUST-GB-000577,Corina Rädel,Corporate,2,"[2022, 2023]"
CUST-GB-000578,Christian Whitehead,Government,2,"[2022, 2023]"
CUST-GB-000579,Lucia Steinberg,Consumer,2,"[2022, 2023]"
CUST-GB-000580,Kevin Plath,Consumer,2,[2022]
CUST-GB-000581,Georgine Kabus,Consumer,2,"[2023, 2024]"
CUST-GB-000582,Amico Mazzacurati,Government,2,[2022]
CUST-GB-000583,Lilla Maglio,Consumer,2,"[2022, 2023]"
CUST-GB-000584,Meta Heß,Corporate,2,[2022]
CUST-GB-000585,Sandro Lussu,Consumer,2,"[2023, 2024]"
CUST-GB-000586,Corinna Zirme-Cichorius,Consumer,2,"[2023, 2024]"
CUST-GB-000587,Marcella Nordio,Corporate,2,[2022]
CUST-GB-000588,Georg Schulz,Corporate,2,[2022]
CUST-GB-000589,Rabea Kambs-Budig,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000590,Dott. Isabella Casellati,Consumer,2,"[2022, 2023]"
CUST-GB-000591,Eric Hardy,Consumer,2,[2022]
CUST-GB-000592,Venancio Condoleo,Consumer,2,"[2023, 2024]"
CUST-GB-000593,Carl Knight,Corporate,2,"[2022, 2023]"
CUST-GB-000594,Eva Schreiber-Müller,Consumer,2,"[2022, 2023]"
CUST-GB-000595,Andreas Kostolzin,Consumer,2,"[2023, 2024]"
CUST-GB-000596,Simon Metcalfe,Consumer,2,"[2022, 2023]"
CUST-GB-000597,Calcedonio Nordio,Consumer,2,[2022]
CUST-GB-000598,Beatrice Pellico,Consumer,2,[2022]
CUST-GB-000599,Annika Gunpf,Consumer,2,"[2023, 2024]"
CUST-GB-000600,Dipl.-Ing. Fabio Eder,Corporate,2,[2022]
CUST-GB-000601,Milo Krainz,Consumer,2,"[2023, 2024]"
CUST-GB-000602,Clifford Lee,Consumer,2,[2022]
CUST-GB-000603,Marijana Vogel,Consumer,2,[2022]
CUST-GB-000604,Dr. Jovana Feichtinger,Corporate,2,"[2022, 2023]"
CUST-GB-000605,Ermenegildo Pergolesi-Argentero,Corporate,2,"[2022, 2023]"
CUST-GB-000606,Harry Walker,Government,2,"[2023, 2024]"
CUST-GB-000607,Mrs Alice Carter,Consumer,2,[2022]
CUST-GB-000608,Kai Fiedler,Corporate,2,[2022]
CUST-GB-000609,Mario List,Corporate,2,"[2022, 2023]"
CUST-GB-000610,Erik Leonhartsberger,Consumer,2,[2022]
CUST-GB-000611,Nina Vespa,Consumer,2,"[2022, 2023]"
CUST-GB-000612,Univ.Prof. Friedrich Sorgatz B.A.,Corporate,2,"[2023, 2024]"
CUST-GB-000613,Rayana Glatz-Pokorny,Government,2,"[2022, 2023, 2024]"
CUST-GB-000614,Galasso Salandra,Corporate,2,"[2023, 2024]"
CUST-GB-000615,Howard Hyde,Consumer,2,"[2022, 2023]"
CUST-GB-000616,Shaun Davis-Johnson,Consumer,2,"[2022, 2023]"
CUST-GB-000617,Elaine Green,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000618,Dr Leslie Stanley,Government,2,"[2023, 2024]"
CUST-GB-000619,Sandro Seiser-Zeilinger,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000620,Dr Liam O'Brien,Government,2,"[2022, 2023]"
CUST-GB-000621,Nicoletta Petrocelli,Corporate,2,"[2022, 2023]"
CUST-GB-000622,Dr. Sybille Bender,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000623,Esther Lackner,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000624,Prof. Ayse Gierschner B.Eng.,Consumer,2,"[2022, 2023]"
CUST-GB-000625,Hedy van der Dussen,Consumer,2,[2022]
CUST-GB-000626,Bastian Knoll-Kiss,Consumer,2,"[2022, 2023]"
CUST-GB-000627,Kayleigh Ellis,Corporate,2,[2022]
CUST-GB-000628,Cäcilie Kruschwitz,Consumer,2,"[2022, 2023]"
CUST-GB-000629,Aron Zeilinger,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000630,Sig. Ranieri Pasqua,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000631,Sig. Paride Gilardoni,Corporate,2,[2022]
CUST-GB-000632,Joseph Hooper,Government,2,"[2022, 2023, 2024]"
CUST-GB-000633,Henry Porter,Government,2,"[2022, 2023]"
CUST-GB-000634,Ing. Pierre Scholtz B.Sc.,Government,2,[2022]
CUST-GB-000635,Gaetano Tutino,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000636,Patrik Leopold-Wallner,Corporate,2,"[2022, 2023]"
CUST-GB-000637,Dr Adrian Jones,Government,2,"[2023, 2024]"
CUST-GB-000638,Hella Striebitz-Beier,Consumer,2,[2022]
CUST-GB-000639,Margarete Wiek,Corporate,2,"[2023, 2024]"
CUST-GB-000640,Univ.Prof. Giesela Gertz,Consumer,2,"[2023, 2024]"
CUST-GB-000641,Dipl.-Ing. Manuel Klaus,Consumer,2,"[2022, 2023]"
CUST-GB-000642,Gavin King,Government,2,"[2023, 2024]"
CUST-GB-000643,Manuela Hecker,Consumer,2,"[2023, 2024]"
CUST-GB-000644,Ms Kelly Ross,Consumer,2,"[2022, 2023]"
CUST-GB-000645,Hugo Schachinger,Consumer,2,[2022]
CUST-GB-000646,Graziano Majewski,Consumer,2,"[2023, 2024]"
CUST-GB-000647,Gianfranco Foà-Sbarbaro,Consumer,2,[2022]
CUST-GB-000648,Elena Gollner,Government,2,[2022]
CUST-GB-000649,Herr Damian Frick,Consumer,2,"[2023, 2024]"
CUST-GB-000650,Dagmar Weimer B.A.,Corporate,2,"[2022, 2023]"
CUST-GB-000651,Thomas Dietrich,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000652,Hardy Schottin,Government,2,[2022]
CUST-GB-000653,Torben Putz-Hornig,Consumer,2,"[2022, 2023]"
CUST-GB-000654,Gustavo Luna,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000655,Hans-Ludwig Hauffer,Government,2,[2022]
CUST-GB-000656,Jan Kaspar,Consumer,2,[2022]
CUST-GB-000657,Marion Taylor,Corporate,2,[2022]
CUST-GB-000658,Dott. Greca Durante,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000659,Karlheinz Schüler,Consumer,2,[2022]
CUST-GB-000660,Alina Gibilisco-Montanelli,Corporate,2,[2022]
CUST-GB-000661,Jade Ward,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000662,Ali Aumann,Consumer,2,[2022]
CUST-GB-000663,Herr Heinz-Günther Kallert B.Sc.,Government,2,"[2022, 2023]"
CUST-GB-000664,Ing. Henri Hartl,Consumer,2,"[2022, 2023]"
CUST-GB-000665,Univ.Prof. Carmela Zorbach,Consumer,2,"[2022, 2023]"
CUST-GB-000666,Dominik Leibetseder,Corporate,2,[2022]
CUST-GB-000667,Heinz Geisel,Consumer,2,"[2022, 2023]"
CUST-GB-000668,Dominik Toth,Consumer,2,"[2023, 2024]"
CUST-GB-000669,Vinzenz Kruschwitz B.Sc.,Corporate,2,[2022]
CUST-GB-000670,Annalisa Bombieri,Corporate,2,[2022]
CUST-GB-000671,Rita Kral,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000672,Inna Grein Groth,Consumer,2,"[2022, 2023]"
CUST-GB-000673,Guido Mercalli,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000674,Lucy Kay,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000675,Nadia Renner,Government,2,"[2022, 2023, 2024]"
CUST-GB-000676,Andjela Gattringer,Consumer,2,[2022]
CUST-GB-000677,Mia Schöberl,Corporate,2,"[2022, 2023]"
CUST-GB-000678,Raimondo Mannoia,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000679,Debra Parker-Patel,Consumer,2,"[2023, 2024]"
CUST-GB-000680,Malcolm Elliott,Government,2,"[2022, 2023, 2024]"
CUST-GB-000681,Patrick Bock,Government,2,"[2023, 2024]"
CUST-GB-000682,Adriano Ferrata,Consumer,2,[2022]
CUST-GB-000683,Dipl.-Ing. Peter Schütz,Consumer,2,"[2022, 2023]"
CUST-GB-000684,Vanessa Akhtar,Corporate,2,"[2022, 2023, 2024]"
CUST-GB-000685,Dr Elliot Smith,Corporate,2,"[2023, 2024]"
CUST-GB-000686,Herr Gotthilf Krebs MBA.,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000687,Tullio Scalera,Corporate,2,[2022]
CUST-GB-000688,Ing. Nermin Faust,Corporate,2,[2022]
CUST-GB-000689,Michaela Pieper,Consumer,2,"[2023, 2024]"
CUST-GB-000690,Käthe Hübel,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000691,Univ.Prof. Ernst-August Wieloch,Consumer,2,"[2022, 2023]"
CUST-GB-000692,Herr Mike Guggenberger,Corporate,2,"[2022, 2023]"
CUST-GB-000693,Lynne Kemp,Consumer,2,"[2023, 2024]"
CUST-GB-000694,Irmtraut Albers,Consumer,2,"[2022, 2023, 2024]"
CUST-GB-000695,Ing. Helene Säuberlich B.A.,Consumer,2,"[2023, 2024]"
CUST-GB-000696,Maria Johann,Consumer,2,"[2023, 2024]"
CUST-GB-000697,Christian Mühlböck,Corporate,2,"[2022, 2023]"
CUST-GB-000698,Georgia O'Neill,Government,2,"[2022, 2023, 2024]"
CUST-GB-000699,Rodolfo Gadda,Government,2,[2022]
CUST-GB-000700,Bethan Wyatt,Consumer,2,[2022]
CUST-GB-000701,Maksim Schweighofer,Corporate,2,[2022]
CUST-GB-000702,June Lloyd,Consumer,2,[2022]
CUST-GB-000703,Timm Röhricht,Consumer,2,[2022]
